MissionID,MissionNameShort,MissionNameFull,MissionAgencies,MissionStatus,LaunchDate,EOLDate,Applications,Instruments,InstrumentIDs,OrbitType,OrbitAltitude,OrbitPeriod,OrbitInclination,RepeatCycle,OrbitLST,OrbitLongitude,OrbitSense,MissionSite,DataAccessPortal
577,Sentinel-1 C,Sentinel-1 C,"ESA, COM",Approved,Feb-21,Jun-28,"Providing continuity of C-band SAR data for operational applications notably in the following areas: monitoring of sea ice zones and the arctic environment, surveillance of marine environment, monitoring of land surface motion risks and mapping in support of humanitarian aid in crisis situations.",C-Band SAR,939,Sun-synchronous,693 km,98.74 mins,98.19 deg,12,18:00,,Ascending,http://www.esa.int/esaLP/LPgmes.html,
814,Sentinel-1 D,Sentinel-1 D,"ESA, COM",Approved,Jul-23,Jun-30,"Providing continuity of C-band SAR data for operational applications notably in the following areas: monitoring of sea ice zones and the arctic environment, surveillance of marine environment, monitoring of land surface motion risks and mapping in support of humanitarian aid in crisis situations.",C-Band SAR,939,Sun-synchronous,693 km,98.74 mins,98.19 deg,12,18:00,,Ascending,http://www.esa.int/esaLP/LPgmes.html,
552,Sentinel-2 A,Sentinel-2 A,"ESA, COM",Currently being flown,22-Jun-15,May-22,"Supporting land monitoring related services, including: generation of generic land cover maps, risk mapping and fast images for disaster relief, generation of leaf coverage leaf chlorophyll content and leaf water content.",MSI (Sentinel-2),940,Sun-synchronous,786 km,100.7 mins,98.62 deg,10,10:30,,Descending,http://www.esa.int/esaLP/LPgmes.html,
553,Sentinel-2 B,Sentinel-2 B,"ESA, COM",Currently being flown,6-Mar-17,Mar-24,"Supporting land monitoring related services, including: generation of generic land cover maps, risk mapping and fast images for disaster relief, generation of leaf coverage leaf chlorophyll content and leaf water content.",MSI (Sentinel-2),940,Sun-synchronous,786 km,100.7 mins,98.62 deg,10,10:30,,Descending,http://www.esa.int/esaLP/LPgmes.html,
578,Sentinel-2 C,Sentinel-2 C,"ESA, COM",Approved,Jun-21,May-29,"Supporting land monitoring related services, including: generation of generic land cover maps, risk mapping and fast images for disaster relief, generation of leaf coverage, leaf chlorophyll content and leaf water content.",MSI (Sentinel-2),940,Sun-synchronous,786 km,100.7 mins,98.62 deg,10,10:30,,Descending,http://www.esa.int/esaLP/LPgmes.html,
554,Sentinel-3 A,Sentinel-3 A,"ESA, EUMETSAT, COM",Currently being flown,16-Feb-16,Jan-23,"Supporting global land and ocean monitoring services, in particular: sea/land colour data and surface temperature; sea surface and land ice topography; coastal zones, inland water and sea ice topography; vegetation products.","OLCI, SLSTR, SRAL","896, 902, 903",Sun-synchronous,807 km,101 mins,98.65 deg,27,10:00,,Ascending,http://www.esa.int/esaLP/LPgmes.html,
555,Sentinel-3 B,Sentinel-3 B,"ESA, EUMETSAT, COM",Currently being flown,25-Apr-18,Nov-25,"Supporting global land and ocean monitoring services, in particular: sea/land colour data and surface temperature; sea surface and land ice topography; coastal zones, inland water and sea ice topography; vegetation products.","OLCI, SLSTR, SRAL","896, 902, 903",Sun-synchronous,807 km,101 mins,98.65 deg,27,10:00,,Ascending,http://www.esa.int/esaLP/LPgmes.html,
579,Sentinel-3 C,Sentinel-3 C,"ESA, EUMETSAT, COM",Approved,Jun-23,Jan-29,"Supporting global land and ocean monitoring services, in particular: sea/land colour data and surface temperature; sea surface and land ice topography; coastal zones, inland water and sea ice topography; vegetation products.","OLCI, SLSTR, SRAL","896, 902, 903",Sun-synchronous,807 km,101 mins,98.65 deg,27,10:00,,Ascending,http://www.esa.int/esaLP/LPgmes.html,
639,Sentinel-4 A,Sentinel-4 A,"ESA, COM",Approved,Jun-23,Dec-31,Supporting European atmospheric composition and air quality monitoring services. The Sentinel-4 A mission is carried on MTG S1.,UVN (Sentinel-4),941,Geostationary,,,,,,0,N/A,http://www.esa.int/esaLP/LPgmes.html,
640,Sentinel-4 B,Sentinel-4 B,"ESA, COM",Approved,Dec-31,Jun-40,Supporting European atmospheric composition and air quality monitoring services. The Sentinel-4 B mission is carried on MTG S2.,UVN (Sentinel-4),941,Geostationary,,,,,,0,N/A,http://www.esa.int/esaLP/LPgmes.html,
641,Sentinel-5 A,Sentinel-5 A,"ESA, COM",Approved,Nov-22,May-30,In early stages of mission definition. Other payloads will be added. The Sentinel-5 mission is carried on EPS-SG-a.,UVNS (Sentinel-5),1504,Sun-synchronous,,,,,,,N/A,http://www.esa.int/esaLP/LPgmes.html,
777,Sentinel-5 B,Sentinel-5 B,"ESA, COM",Approved,Nov-23,May-31,,UVNS (Sentinel-5),1504,,,,,,,,,,
848,Sentinel-5 C,Sentinel-5 C,"ESA, COM",Approved,Dec-38,Dec-46,,UVNS (Sentinel-5),1504,,,,,,,,,,
581,Sentinel-5 precursor,Sentinel-5 precursor,"ESA, COM, NSO",Currently being flown,13-Oct-17,Oct-24,Supporting global atmospheric composition and air quality monitoring services.,UVNS (Sentinel-5 precursor),942,Sun-synchronous,824 km,17 mins,98.742 deg,,13:30,,Ascending,http://www.esa.int/esaLP/LPgmes.html,https://s5phub.copernicus.eu/dhus/#/home
770,Sentinel-6 B,Sentinel-6 B,"EUMETSAT, NASA, NOAA, COM, ESA",Planned,2025,2031,"To provide continuity of the reference, high-precision ocean topography service after Sentinel-6A","AMR-C, DORIS-NG, GNSS POD Receiver, GNSS-RO Receiver, LRA (Sentinel-6), Poseidon-4 Altimeter","1719, 181, 1720, 1785, 1721, 1723","Inclined, non-sun-synchronous",1336 km,112.4 mins,66.05 deg,10,,,N/A,https://sealevel.jpl.nasa.gov/missions/jasoncs/,https://sealevel.jpl.nasa.gov/missions/jasoncs/
769,Sentinel-6 Michael Freilich,Sentinel-6 Michael Freilich,"EUMETSAT, NASA, NOAA, COM, ESA",Approved,Nov-20,May-26,"To provide continuity of the reference, high-precision ocean topography service after Jason-3","AMR-C, DORIS-NG, GNSS POD Receiver, GNSS-RO Receiver, LRA (Sentinel-6), Poseidon-4 Altimeter","1719, 181, 1720, 1785, 1721, 1723","Inclined, non-sun-synchronous",1336 km,112.4 mins,66.05 deg,10,,,N/A,https://sealevel.jpl.nasa.gov/missions/jasoncs/,https://sealevel.jpl.nasa.gov/missions/jasoncs/
121,Sich-1,,NSAU,Mission complete,31-Aug-95,14-Dec-01,"Physical oceanography, hydrometeorology.","KONDOR-2, MSU-M, MSU-S, RLSBO, RM-08","190, 191, 192, 193, 194","Inclined, non-sun-synchronous",650 km,98 mins,82.5 deg,,,,TBD,,
318,Sich-1M,,NSAU,Mission complete,24-Dec-04,15-Apr-06,"Physical Oceanography, Hydrometeorology, Land Observation.","MSU-E, MSU-EU, MSU-M, MTVZA-OK, RLSBO, RM-08, Variant","228, 567, 191, 674, 193, 194, 855","Inclined, non-sun-synchronous",650 km,98 mins,82.5 deg,,,,TBD,,
123,Sich-2,,NSAU,Mission complete,17-Aug-11,12-Dec-12,Land observation.,"MIRS, MSS (Sich)","795, 794",Sun-synchronous,668 km,98 mins,98 deg,5,10:50,,Descending,,
742,SJ-9A,Shijian 9A,"CRESDA, CAST",Mission complete,14-Oct-12,31-Dec-18,"Earth resources, environmental monitoring, land surface.","MUX (SJ-9A), PAN (SJ-9A)","1674, 1675",Sun-synchronous,645 km,97.5 mins,97.982 deg,69,10:30,,Descending,http:/www.cresda.com/,
743,SJ-9B,Shijian 9B,"CRESDA, CAST",Mission complete,14-Oct-12,31-Dec-18,"Earth resources, environmental monitoring, land surface.",IRS (SJ-9B),1673,Sun-synchronous,645 km,97.5 mins,97.982 deg,69,10:30,,Descending,http:/www.cresda.com/,
614,SMAP,Soil Moisture Active Passive,"NASA, CSA",Currently being flown,31-Jan-15,Sep-20,3-year nominal mission life. Global soil moisture and freeze-thaw state mapping.,"L-band Radar (SMAP), L-band Radiometer (SMAP)","986, 1554",Sun-synchronous,685 km,98.46 mins,98.12 deg,8,18:00,,N/A,http://smap.jpl.nasa.gov/,https://search.earthdata.nasa.gov/search?q=SMAP
379,SMOS,Soil Moisture and Ocean Salinity (Earth Explorer Opportunity Mission),"ESA, CDTI, CNES",Currently being flown,2-Nov-09,Dec-21,"Overall objectives are to provide global observations of two crucial variables for modelling the weather and climate, soil moisture and ocean salinity. It will also monitor the vegetation water content, snow cover and ice structure.",MIRAS (SMOS),689,Sun-synchronous,758 km,100.075 mins,98.44 deg,23,6:00,,Ascending,http://earth.esa.int/SMOS/,
346,SORCE,Solar Radiation and Climate Experiment,NASA,Currently being flown,25-Jan-03,Jan-20,"5-year nominal mission life, currently in extended operations. Continues the precise, long-term measurements of total solar irradiance at UV and VNIR wavelengths. Daily measurements of solar UV. Precise measurements of visible solar irradiance for climate studies.","SIM, SOLSTICE, TIM, XPS","626, 419, 644, 645","Inclined, non-sun-synchronous",600 km,90 mins,40 deg,,,,,http://lasp.colorado.edu/sorce/,https://search.earthdata.nasa.gov/search?q=SORCE
247,SPOT-1,Satellite Pour l'Observation de la Terre - 1,CNES,Mission complete,22-Feb-86,31-Dec-01,"Cartography, land surface, agriculture and forestry, civil planning and mapping, digital terrain models, environmental monitoring.",HRV,19,Sun-synchronous,832 km,101 mins,98.7 deg,26,10:30,,Descending,,
285,SPOT-2,Satellite Pour l'Observation de la Terre - 2,CNES,Mission complete,22-Jan-90,30-Jun-09,"Cartography, land surface, agriculture and forestry, civil planning and mapping, digital terrain models, environmental monitoring.","DORIS (SPOT), HRV","1507, 19",Sun-synchronous,832 km,101 mins,98.7 deg,26,10:30,,Descending,,
249,SPOT-3,Satellite Pour l'Observation de la Terre - 3,CNES,Mission complete,25-Sep-93,14-Nov-96,"Cartography, land surface, agriculture and forestry, civil planning and mapping, digital terrain models, environmental monitoring.","DORIS (SPOT), HRV","1507, 19",Sun-synchronous,832 km,101 mins,98.7 deg,26,10:30,,Descending,,
251,SPOT-4,Satellite Pour l'Observation de la Terre - 4,CNES,Mission complete,24-Mar-98,29-Jun-13,"Cartography, land surface, agriculture and forestry, civil planning and mapping, digital terrain models, environmental monitoring.","DORIS (SPOT), HRVIR, VEGETATION","1507, 26, 404",Sun-synchronous,832 km,101 mins,98.7 deg,26,10:30,,Descending,http://www.spot.com/home/system/introsat/welcome.htm,
253,SPOT-5,Satellite Pour l'Observation de la Terre - 5,CNES,Mission complete,4-May-02,30-Mar-15,"Cartography, land surface, agriculture and forestry, civil planning and mapping, digital terrain models, environmental monitoring.","DORIS-NG (SPOT), HRG, HRS, VEGETATION","1508, 183, 759, 404",Sun-synchronous,832 km,101 mins,98.7 deg,26,10:30,,Descending,http://www.spotimage.fr/home/system/future/spot5/welcome.htm,
45,SSR-1,Remote Sensing Satellite 1,INPE,Mission complete,1-Dec-07,1-Dec-11,"Earth resources, environmental monitoring, land surface.",AWFI,405,"Inclined, non-sun-synchronous",905 km,103.2 mins,0 deg,,,,N/A,http://www.inpe.br/programas/mecb/default.htm,
46,SSR-2,Remote Sensing Satellite 2,INPE,N/A,1-Dec-12,1-Dec-15,"Earth resources, environmental monitoring, land surface.","AWFI, L-band SAR","405, 819","Inclined, non-sun-synchronous",905 km,103 mins,0 deg,16,,,TBD,,
857,SSTL S1-4,SSTL S1-4,UKSA,Currently being flown,16-Sep-18,Jan-26,"A high resolution optical imaging satellites for land use monitoring, urban planning, crop monitoring and pollution monitoring",VHRI-100,1798,Sun-synchronous,580 km,96.3 mins,97.7 deg,,10:30,,Ascending,,
424,STARLETTE,,CNES,Currently being flown,6-Feb-75,Dec-50,Geodesy/gravity study of the Earth’s gravitational field and its temporal variations.,Laser Reflectors,29,"Inclined, non-sun-synchronous",812 km,104 mins,49.83 deg,,,,N/A,,
255,STELLA,,CNES,Currently being flown,30-Sep-93,Dec-50,Geodesy/gravity study of the Earth’s gravitational field and its temporal variations.,Laser Reflectors,29,"Inclined, non-sun-synchronous",830 km,101 mins,98 deg,,,,N/A,,
783,STSAT-3,Science & Technology SATellite-3,"SI, KASI, KARI",Currently being flown,22-Nov-13,Dec-19,"Galactic Plane Survey, Cosmic Background Radiation Measurement, Land use","COMIS, MIRIS","1739, 1741",Sun-synchronous,600 km,,,28,,,Ascending,,
559,SumbandilaSat,Sumbandila Satellite,"SANSA, Uni of Stellenbosh",Mission complete,18-Sep-09,24-Jan-12,"Primary payload (imager) will be used to support decision making in natural resource management, disaster management, agriculture, urban planning and other applications.",SumbandilaSat Imager,908,Sun-synchronous,500 km,94.6846 mins,97.2792 deg,,12:00,,,http://www.amatsa.org.za/SumbandilaSat.htm,
488,SUNSAT,,"Uni of Stellenbosh, SANSA",Mission complete,23-Feb-99,19-Jan-01,,,,Geostationary,,,,,,,TBD,,
413,Suomi NPP,Suomi National Polar-orbiting Partnership,"NASA, NOAA",Currently being flown,28-Oct-11,Sep-20,5-year nominal mission life. Operational polar weather and climate measurements.,"ATMS, CERES, CrIS, OMPS, OMPS-L, VIIRS","413, 397, 325, 681, 1718, 412",Sun-synchronous,824 km,101 mins,98.7 deg,16,13:30,,Ascending,http://www.jpss.noaa.gov,https://search.earthdata.nasa.gov/search?q=Suomi+NPP
468,Swarm,Earth's Magnetic Field and Environment Explorers,"ESA, CNES, CSA",Currently being flown,22-Nov-13,Dec-21,A three-satellite constellation that is providing the best ever survey of the geomagnetic field and its temporal evolution to gain new insights into improving our knowledge of the Earth’s interior and climate. Canada contributes the electric field instrument that is required to correctly separate the measured magnetic field into its different sources.,"ACC, ASM, EFI, GPS Receiver (Swarm), Laser Reflectors (ESA), STR, VFM","863, 859, 862, 943, 767, 861, 860","Inclined, non-sun-synchronous",450 km,,87.5 deg,,,,N/A,http://www.esa.int/Our_Activities/Observing_the_Earth/The_Living_Planet_Programme/Earth_Explorers/Swarm/ESA_s_magnetic_field_mission_Swarm,https://earth.esa.int/web/guest/swarm/data-access
919,SWFO-L1,Space Weather Follow-On - Lagrange 1,"NOAA, NASA",Planned,2024,2029,"In-situ solar wind measurements, coronal mass ejection imagery, supra thermal ion flux, magnetic field vector, coronal white light, geomagnetic storms.","CCOR, MAG, STIS, SWiPS","1892, 1893, 1894, 1895",Earth-Sun L-1,,,,,,,,,
646,SWOT,Surface Water Ocean Topography,"NASA, UKSA, CNES, CSA",Approved,Sep-21,Dec-24,3 year nominal mission. Characterize ocean mesoscale and sub-mesoscale circulation at spatial resolutions = 15 km and inventory all terrestrial water bodies with surface area > 250 m2 and rivers with width > 100 m,"AMR-S, DORIS-NG, GPSP, Ka-band Radar INterferometer (KaRIN), LRA","1786, 181, 983, 1541, 106","Inclined, non-sun-synchronous",891 km,,77.6 deg,21,,,,http://swot.jpl.nasa.gov,https://earthdata.nasa.gov/about/daacs/daac-podaac
835,TanDEM-L,TanDEM-L,"DLR, HRC",Planned,2024,2036,"Global observation of dynamic processes in the bio-, cryo-, geo- and hydrosphere.",L-Band SAR,1777,Sun-synchronous,745 km,99.7 mins,98.4 deg,16,18:00,,Ascending,http://www.dlr.de/HR/tdml,
598,TanDEM-X,TerraSAR-X Add-on for Digital Elevation Measurements,DLR,Currently being flown,21-Jun-10,Dec-20,"Cartography, land surface, civil planning and mapping, digital terrain models, environmental monitoring.",X-Band SAR,697,Sun-synchronous,514 km,94.85 mins,97.4 deg,11,18:00,,Ascending,http://www.dlr.de/hr/desktopdefault.aspx/tabid-2317/3669_read-5488/,
876,TanSat,The Global Carbon Dioxide Observation Satellite,"NRSCC, NSMC-CMA",Currently being flown,21-Dec-16,Dec-19,the carbon dioxide (CO2) monitoring,"ACGS, CAPI","1815, 1816",Sun-synchronous,700 km,90 mins,98.2 deg,16,13:30,,Ascending,,http://satellite.nsmc.org.cn/PortalSite/Data/Satellite.aspx
734,TCTE,Total Solar Irradiance (TSI) Calibration Transfer,"NOAA, NASA",Currently being flown,19-Nov-13,Dec-19,Hosted on USAF STPSat-3 spacecraft,TIM,644,,,,,,,,,http://lasp.colorado.edu/home/missions-projects/quick-facts-tcte/,https://search.earthdata.nasa.gov/search?q=TCTE
877,TDS-1,TechDemoSat-1,"UKSA, ESA",Mission complete,8-Jul-14,31-May-19,A satellite to demonstrate a number of UK developed payloads. SGR-ReSI paylaod demonstrates GNSS Reflectometry for ocean winds and other applications,SGR-ReSI,1817,Sun-synchronous,625 km,97 mins,98.36 deg,,10:00 - drifting,,Ascending,https://www.sstl.co.uk/space-portfolio/launched-missions#,www.merrbys.co.uk
739,TEMPO,Tropospheric Emissions: Monitoring of Pollution,NASA,Approved,May-22,Jan-24,"Hourly measurements of air pollution over North America, from Mexico City to the Canadian oil sands, at high spatial resolution. Measurements in ultraviolet and visible wavelengths will provide a suite of products including the key elements of tropospheric air pollution chemistry. Uses a commercial geostationary host spacecraft. Will be part of the first global geostationary constellation for pollution monitoring, along with European and Korean missions now in development.",Spectrometer (TEMPO),1672,Geostationary,35786 km,1436 mins,,,,,N/A,http://tempo.si.edu/index.html,https://earthdata.nasa.gov/about/daacs/daac-asdc
204,Terra,Terra (formerly EOS AM-1),"NASA, METI, CSA",Currently being flown,18-Dec-99,Sep-20,"6-year nominal mission life, currently in extended operations. Atmospheric dynamics/water and energy cycles, atmospheric chemistry, physical and radiative properties of clouds, air-land exchanges of energy, carbon and water, vertical profiles of CO and methane vulcanology.","ASTER, CERES, MISR, MODIS, MOPITT","416, 397, 396, 395, 119",Sun-synchronous,705 km,99 mins,98.2 deg,16,10:30,,Descending,http://terra.nasa.gov/,https://search.earthdata.nasa.gov/search?q=TERRA
427,TerraSAR-L,TerraSAR L band,UKSA,Cancelled,1-Jan-06,1-Jan-11,"SAR imagery in support of agriculture, forestry etc.",L-SAR,770,TBD,660 km,,,,,,TBD,http://www.bnsc.gov.uk/content.aspx?nid=5907,
391,TerraSAR-X,TerraSAR-X,DLR,Currently being flown,15-Jun-07,Dec-20,"Cartography, land surface, civil planning and mapping, digital terrain models, environmental monitoring.","GPSRO (Terra-SAR), X-Band SAR","1553, 697",Sun-synchronous,514 km,94.85 mins,97.4 deg,11,18:00,,Ascending,http://www.terrasar.de/,
435,TES,Technology Experimental Satellite on Cartography,ISRO,Mission complete,22-Oct-01,31-May-12,For demonstrating many satellite technologies for future Cartosat satellites.,TES PAN,923,Sun-synchronous,572 km,96 mins,97.8 deg,,10:30,,Descending,http://www.isro.org/,
